trace_id,trace_time,probe_id,site_id,probe_asn_measured,target_ip,target_asn,target_asn_name,target_country,dest_rtt_ms,total_hops,timeout_hops,asns_in_path,countries_in_path,dest_location,location_via,destination_responded,measurement_id
13138,2026-06-16T10:10:46+00:00,1015679,8,136174,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,131.448,12,0,6327 > 38193 > 6762 > 3257 > 30148,CA > PK > IT > US,"London, England, GB",handoff 87.119.92.2,True,180055894
13139,2026-06-16T10:10:49+00:00,1016126,8,17557,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,205.785,8,0,17557 > 2914 > 30148,PK > SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,180055894
13140,2026-06-16T10:10:49+00:00,1016126,9,17557,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,243.607,13,4,17557 > 2914 > 6453 > 139309 > 20940,PK > SG > US > CA > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
13141,2026-06-16T10:10:50+00:00,7764,9,17557,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,300.16,3,5,17557 > 20940,PK > NL,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055898
13142,2026-06-16T10:10:50+00:00,1015679,9,136174,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,171.236,14,0,6327 > 38193 > 174 > 6453 > 139309 > 20940,CA > PK > US > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
13143,2026-06-16T10:10:54+00:00,7613,9,152605,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,167.388,13,0,152605 > 38193 > 174 > 6453 > 139309 > 20940,PK > US > CA > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
13144,2026-06-16T10:10:59+00:00,1016036,1,9541,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,177.144,7,5,9541 > 45102,PK > US,"Singapore, North West, SG",server IP,True,180055878
13145,2026-06-16T10:11:12+00:00,1015679,2,136174,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,26.216,7,0,6327 > 38193 > 13335,CA > PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055865
13146,2026-06-16T10:11:14+00:00,1016126,5,17557,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,6,6,17557,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
13147,2026-06-16T10:11:17+00:00,1016126,2,17557,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,273.097,10,0,17557 > 3356 > 13335,PK > FR > GB > US,"Paris, Île-de-France, FR",handoff 213.19.217.10,True,180055865
13148,2026-06-16T10:11:18+00:00,1015679,5,136174,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,5,6,6327 > 38193,CA > PK,"Islamabad, Islamabad, PK",server IP,False,180055861
13149,2026-06-16T10:11:26+00:00,7764,5,17557,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,2,6,17557,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
13150,2026-06-16T10:11:32+00:00,62224,6,38193,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,23.295,3,5,13335,US,,,True,180055868
13151,2026-06-16T10:11:39+00:00,60223,6,23674,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.065,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055868
13152,2026-06-16T10:11:46+00:00,1016036,9,9541,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,173.285,14,4,9541 > 8529 > 6939 > 20940,PK > AE > US > NL,"Istanbul, Istanbul, TR",handoff 184.104.196.46,True,180055898
13153,2026-06-16T10:11:52+00:00,62224,2,38193,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,21.923,3,5,13335,US,,,True,180055865
13154,2026-06-16T10:11:54+00:00,60223,2,23674,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.178,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055865
13155,2026-06-16T10:12:09+00:00,7613,3,152605,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,5,6,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
13156,2026-06-16T10:12:11+00:00,7613,10,152605,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,91.516,10,0,152605 > 38193 > 58453 > 13335,PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055875
13157,2026-06-16T10:12:17+00:00,1016036,5,9541,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,8,7,9541 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
13158,2026-06-16T10:12:24+00:00,7764,8,17557,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,111.046,3,5,17557 > 30148,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055894
13159,2026-06-16T10:12:50+00:00,62224,7,38193,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,224.805,3,5,19551,US,,,True,180055882
13160,2026-06-16T10:12:51+00:00,60223,7,23674,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,221.597,18,1,174 > 19551,PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
13161,2026-06-16T10:12:58+00:00,60223,10,23674,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.503,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
13162,2026-06-16T10:12:59+00:00,7764,6,17557,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.745,3,5,17557 > 13335,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055868
13163,2026-06-16T10:13:01+00:00,62224,10,38193,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.313,3,5,13335,US,,,True,180055875
13164,2026-06-16T10:13:03+00:00,7764,4,17557,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,146.217,3,5,17557 > 13335,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055870
13165,2026-06-16T10:13:20+00:00,7764,2,17557,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,133.553,3,5,17557 > 13335,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055865
13166,2026-06-16T10:13:34+00:00,1016126,1,17557,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,116.773,9,5,17557 > 7473 > 4845 > 45102,PK > SG > US,"Singapore, North West, SG",server IP,True,180055878
13167,2026-06-16T10:13:37+00:00,1015679,1,136174,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.559,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
13168,2026-06-16T10:13:42+00:00,60223,3,23674,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,11,6,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
13169,2026-06-16T10:13:46+00:00,62224,3,38193,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,180055854
13170,2026-06-16T10:13:51+00:00,1016036,3,9541,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,11,7,9541 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
13171,2026-06-16T10:14:00+00:00,62224,8,38193,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,138.631,3,5,30148,US,,,True,180055894
13172,2026-06-16T10:14:08+00:00,7613,6,152605,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,16.544,6,0,152605 > 38193 > 13335,PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055868
13173,2026-06-16T10:14:13+00:00,60223,8,23674,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,146.18,8,2,2914 > 30148,SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,180055894
13174,2026-06-16T10:14:28+00:00,1015679,6,136174,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,18.731,7,0,6327 > 38193 > 13335,CA > PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055868
13175,2026-06-16T10:14:29+00:00,7764,10,17557,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,2,6,17557,PK,"Lahore, Punjab, PK",handoff 203.135.63.1,False,180055875
13176,2026-06-16T10:14:31+00:00,1016126,6,17557,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,25.688,7,0,17557 > 13335,PK > US,"Karachi, Sindh, PK",handoff 221.120.200.3,True,180055868
13177,2026-06-16T10:14:37+00:00,7613,7,152605,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,216.009,15,0,152605 > 38193 > 174 > 19551,PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
13178,2026-06-16T10:14:53+00:00,1016036,2,9541,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,22.762,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055865
13179,2026-06-16T10:14:53+00:00,1016036,7,9541,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,214.857,13,1,9541 > 1299 > 19551,PK > SE > US,"Ashburn, Virginia, US",handoff 62.115.55.139,True,180055882
13180,2026-06-16T10:14:59+00:00,60223,1,23674,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,113.179,9,7,7473 > 4845 > 45102,SG > US,"Singapore, North West, SG",server IP,True,180055878
13181,2026-06-16T10:15:00+00:00,1016126,3,17557,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,9,6,17557 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
13182,2026-06-16T10:15:02+00:00,60223,9,23674,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,239.447,17,0,174 > 6453 > 139309 > 20940,PK > US > CA > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
13183,2026-06-16T10:15:03+00:00,1016036,10,9541,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,23.21,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055875
13184,2026-06-16T10:15:04+00:00,62224,9,38193,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,180.773,3,5,20940,NL,,,True,180055898
13185,2026-06-16T10:15:08+00:00,62224,1,38193,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,100.182,3,5,45102,US,"Singapore, North West, SG",server IP,True,180055878
13186,2026-06-16T10:15:08+00:00,1015679,3,136174,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,6,6,6327 > 38193 > 9260,CA > PK,"Islamabad, Islamabad, PK",server IP,False,180055854
13187,2026-06-16T10:15:09+00:00,7613,2,152605,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,16.569,6,0,152605 > 38193 > 13335,PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055865
13188,2026-06-16T10:15:09+00:00,60223,4,23674,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.265,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055870
13189,2026-06-16T10:15:09+00:00,1015679,4,136174,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,93.111,11,0,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055870
13190,2026-06-16T10:15:13+00:00,1016126,4,17557,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,270.373,9,1,17557 > 3356 > 13335,PK > FR > GB > US,"Paris, Île-de-France, FR",handoff 213.19.217.10,True,180055870
13191,2026-06-16T10:15:14+00:00,1015679,7,136174,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,228.533,15,1,6327 > 38193 > 174 > 19551,CA > PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
13192,2026-06-16T10:15:18+00:00,62224,4,38193,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,100.571,3,5,13335,US,,,True,180055870
13193,2026-06-16T10:15:22+00:00,1016126,7,17557,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.27,12,3,17557 > 174 > 19551,PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
13194,2026-06-16T10:15:31+00:00,1016036,8,9541,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,137.487,13,0,9541 > 1299 > 20773 > 30148,PK > SE > DE > US,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,180055894
13195,2026-06-16T10:15:34+00:00,1016036,6,9541,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,23.023,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055868
13196,2026-06-16T10:16:20+00:00,1015679,10,136174,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,93.717,11,0,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055875
13197,2026-06-16T10:16:20+00:00,1016036,4,9541,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,23.434,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055870
13198,2026-06-16T10:16:21+00:00,7613,5,152605,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
13199,2026-06-16T10:16:24+00:00,1016126,10,17557,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,274.628,10,0,17557 > 3356 > 13335,PK > FR > GB > US,"Paris, Île-de-France, FR",handoff 213.19.217.10,True,180055875
13200,2026-06-16T10:16:28+00:00,7613,8,152605,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,130.4,11,0,152605 > 38193 > 6762 > 3257 > 30148,PK > IT > US,"Frankfurt am Main, Hesse, DE",handoff 46.33.85.114,True,180055894
13201,2026-06-16T10:16:32+00:00,7613,1,152605,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,94.79,5,5,152605 > 38193 > 45102,PK > US,"Singapore, North West, SG",server IP,True,180055878
13202,2026-06-16T10:16:35+00:00,7764,3,17557,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,2,6,17557,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
13203,2026-06-16T10:25:33+00:00,7613,4,152605,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,91.912,10,0,152605 > 38193 > 58453 > 13335,PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055870
13204,2026-06-16T10:25:37+00:00,60223,5,23674,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,6,6,,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
13205,2026-06-16T10:25:37+00:00,1015679,9,136174,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,170.984,14,0,6327 > 38193 > 174 > 6453 > 139309 > 20940,CA > PK > US > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
13206,2026-06-16T10:25:39+00:00,62224,5,38193,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,180055861
13207,2026-06-16T10:25:40+00:00,7764,1,17557,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,,2,6,17557,PK,"Singapore, North West, SG",server IP,False,180055878
13208,2026-06-16T10:25:46+00:00,1015679,8,136174,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,131.804,12,0,6327 > 38193 > 6762 > 3257 > 30148,CA > PK > IT > US,"London, England, GB",handoff 87.119.92.2,True,180055894
13209,2026-06-16T10:25:47+00:00,1016126,9,17557,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,243.29,14,3,17557 > 2914 > 6453 > 139309 > 20940,PK > SG > US > CA > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
13210,2026-06-16T10:25:49+00:00,7764,7,17557,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,,2,6,17557,PK,"Lahore, Punjab, PK",handoff 203.135.63.1,False,180055882
13211,2026-06-16T10:25:51+00:00,7613,9,152605,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,167.328,13,0,152605 > 38193 > 174 > 6453 > 139309 > 20940,PK > US > CA > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
13212,2026-06-16T10:25:53+00:00,1016126,8,17557,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,205.701,8,0,17557 > 2914 > 30148,PK > SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,180055894
13213,2026-06-16T10:25:56+00:00,7764,9,17557,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,,2,6,17557,PK,"Lahore, Punjab, PK",handoff 203.135.63.1,False,180055898
13214,2026-06-16T10:26:05+00:00,1016126,5,17557,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,6,6,17557,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
13215,2026-06-16T10:26:06+00:00,1016126,2,17557,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,279.484,10,0,17557 > 3356 > 13335,PK > FR > GB > US,"Paris, Île-de-France, FR",handoff 213.19.217.10,True,180055865
13216,2026-06-16T10:26:11+00:00,1016036,1,9541,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,177.066,7,5,9541 > 45102,PK > US,"Singapore, North West, SG",server IP,True,180055878
13217,2026-06-16T10:26:13+00:00,1015679,2,136174,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,27.508,7,0,6327 > 38193 > 13335,CA > PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055865
13218,2026-06-16T10:26:14+00:00,1015679,5,136174,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,5,6,6327 > 38193,CA > PK,"Islamabad, Islamabad, PK",server IP,False,180055861
13219,2026-06-16T10:26:30+00:00,62224,6,38193,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.52,3,5,13335,US,,,True,180055868
13220,2026-06-16T10:26:34+00:00,7764,5,17557,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,2,6,17557,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
13221,2026-06-16T10:26:39+00:00,60223,6,23674,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.296,7,1,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055868
13222,2026-06-16T10:26:48+00:00,60223,2,23674,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,7,1,23674,PK,"Islamabad, Islamabad, PK",handoff 203.175.65.67,False,180055865
13223,2026-06-16T10:26:51+00:00,1016036,9,9541,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,173.501,13,5,9541 > 8529 > 6939 > 20940,PK > AE > US > NL,"Istanbul, Istanbul, TR",handoff 184.104.196.46,True,180055898
13224,2026-06-16T10:26:56+00:00,62224,2,38193,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,22.223,3,5,13335,US,,,True,180055865
13225,2026-06-16T10:27:08+00:00,7613,3,152605,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,5,6,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
13226,2026-06-16T10:27:14+00:00,7613,10,152605,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,91.572,10,0,152605 > 38193 > 58453 > 13335,PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055875
13227,2026-06-16T10:27:15+00:00,1016036,5,9541,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,8,7,9541 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
13228,2026-06-16T10:27:31+00:00,7764,8,17557,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,,2,6,17557,PK,"Lahore, Punjab, PK",handoff 203.135.63.1,False,180055894
13229,2026-06-16T10:27:49+00:00,62224,7,38193,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,225.169,3,5,19551,US,,,True,180055882
13230,2026-06-16T10:27:52+00:00,7764,4,17557,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,2,6,17557,PK,"Lahore, Punjab, PK",handoff 203.135.63.1,False,180055870
13231,2026-06-16T10:27:52+00:00,7764,6,17557,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,2,6,17557,PK,"Lahore, Punjab, PK",handoff 203.135.63.1,False,180055868
13232,2026-06-16T10:27:55+00:00,60223,10,23674,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,3.273,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
13233,2026-06-16T10:27:57+00:00,60223,7,23674,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,221.456,18,1,174 > 19551,PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
13234,2026-06-16T10:27:57+00:00,62224,10,38193,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,98.063,3,5,13335,US,,,True,180055875
13235,2026-06-16T10:28:31+00:00,7764,2,17557,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,2,6,17557,PK,"Lahore, Punjab, PK",handoff 203.135.63.1,False,180055865
13236,2026-06-16T10:28:31+00:00,1015679,1,136174,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.862,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
13237,2026-06-16T10:28:37+00:00,62224,3,38193,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,180055854
13238,2026-06-16T10:28:39+00:00,1016126,1,17557,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,116.626,9,5,17557 > 7473 > 4845 > 45102,PK > SG > US,"Singapore, North West, SG",server IP,True,180055878
13239,2026-06-16T10:28:45+00:00,60223,3,23674,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,11,6,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
13240,2026-06-16T10:28:48+00:00,1016036,3,9541,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,10,8,9541 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
13241,2026-06-16T10:29:11+00:00,60223,8,23674,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,145.95,8,2,2914 > 30148,SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,180055894
13242,2026-06-16T10:29:11+00:00,62224,8,38193,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,137.605,3,5,30148,US,,,True,180055894
13243,2026-06-16T10:29:13+00:00,7613,6,152605,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,16.529,6,0,152605 > 38193 > 13335,PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055868
13244,2026-06-16T10:29:26+00:00,7764,10,17557,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,2,6,17557,PK,"Lahore, Punjab, PK",handoff 203.135.63.1,False,180055875
13245,2026-06-16T10:29:29+00:00,1015679,6,136174,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.903,7,0,6327 > 38193 > 13335,CA > PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055868
