trace_id,trace_time,isp,target_hostname,target_ip,observed_path,bgp_paths_found,validation,partial_type
1254,2026-06-14T18:14:57+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
1259,2026-06-14T18:15:06+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
1260,2026-06-14T18:15:06+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
1264,2026-06-14T18:15:13+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,340,partial,interesting
1271,2026-06-14T18:15:37+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,332,partial,interesting
1277,2026-06-14T18:16:25+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
1278,2026-06-14T18:16:30+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
1282,2026-06-14T18:25:34+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
1286,2026-06-14T18:25:46+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,332,partial,interesting
1297,2026-06-14T18:26:17+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
1301,2026-06-14T18:26:45+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
1304,2026-06-14T18:26:51+00:00,cybernet,nadra.gov.pk,2.19.193.138,8529 > 6939 > 20940,335,partial,interesting
1305,2026-06-14T18:27:10+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
1320,2026-06-14T18:28:42+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,340,partial,interesting
1336,2026-06-14T18:29:59+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
1339,2026-06-14T18:30:08+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
1343,2026-06-14T18:30:13+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,340,partial,interesting
1344,2026-06-14T18:30:14+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
1352,2026-06-14T18:30:38+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,332,partial,interesting
1356,2026-06-14T18:31:24+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
1358,2026-06-14T18:31:32+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
1361,2026-06-14T18:40:32+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
1366,2026-06-14T18:40:43+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,332,partial,interesting
1373,2026-06-14T18:41:05+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
1381,2026-06-14T18:41:42+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
1382,2026-06-14T18:41:52+00:00,cybernet,nadra.gov.pk,2.19.193.138,8529 > 6939 > 20940,335,partial,interesting
1387,2026-06-14T18:42:18+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
1398,2026-06-14T18:43:36+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,340,partial,interesting
1410,2026-06-14T18:44:47+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
1417,2026-06-14T18:45:04+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,340,partial,interesting
1421,2026-06-14T18:45:08+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
1426,2026-06-14T18:45:15+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
1432,2026-06-14T18:45:37+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,332,partial,interesting
1437,2026-06-14T18:46:29+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
1438,2026-06-14T18:46:30+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
1441,2026-06-14T18:55:30+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
1444,2026-06-14T18:55:41+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,332,partial,interesting
1457,2026-06-14T18:56:11+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
1461,2026-06-14T18:56:50+00:00,cybernet,nadra.gov.pk,2.19.193.138,8529 > 6939 > 20940,335,partial,interesting
1462,2026-06-14T18:56:51+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
1465,2026-06-14T18:57:08+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
1478,2026-06-14T18:58:36+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,340,partial,interesting
1492,2026-06-14T18:59:55+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
1494,2026-06-14T18:59:59+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,340,partial,interesting
1502,2026-06-14T19:00:11+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
1505,2026-06-14T19:00:15+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
1511,2026-06-14T19:00:34+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,332,partial,interesting
1517,2026-06-14T19:01:26+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
1518,2026-06-14T19:01:30+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
1521,2026-06-14T19:10:25+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
1528,2026-06-14T19:10:49+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,332,partial,interesting
1535,2026-06-14T19:11:09+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
1541,2026-06-14T19:11:44+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
1543,2026-06-14T19:11:52+00:00,cybernet,nadra.gov.pk,2.19.193.138,8529 > 6939 > 20940,335,partial,interesting
1545,2026-06-14T19:12:13+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
1557,2026-06-14T19:13:38+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,340,partial,interesting
1571,2026-06-14T19:14:52+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
1582,2026-06-14T19:15:10+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,340,partial,interesting
1586,2026-06-14T19:15:16+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
1587,2026-06-14T19:15:18+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
1590,2026-06-14T19:15:32+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,332,partial,interesting
1595,2026-06-14T19:16:21+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
1597,2026-06-14T19:16:26+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
1602,2026-06-14T19:25:35+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
1603,2026-06-14T19:25:40+00:00,ptcl,nadra.gov.pk,2.19.193.138,17557 > 2914 > 20940,335,partial,interesting
1611,2026-06-14T19:25:51+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,332,partial,interesting
1615,2026-06-14T19:26:07+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
1621,2026-06-14T19:26:43+00:00,cybernet,nadra.gov.pk,2.19.193.138,8529 > 6939 > 20940,335,partial,interesting
1623,2026-06-14T19:26:49+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
1625,2026-06-14T19:27:05+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
1638,2026-06-14T19:28:40+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,340,partial,interesting
1655,2026-06-14T19:29:58+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
1657,2026-06-14T19:30:02+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,340,partial,interesting
1664,2026-06-14T19:30:16+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
1665,2026-06-14T19:30:17+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
1671,2026-06-14T19:30:38+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,332,partial,interesting
1677,2026-06-14T19:31:32+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
1678,2026-06-14T19:31:34+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
1681,2026-06-14T19:40:34+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
1684,2026-06-14T19:40:41+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,332,partial,interesting
1697,2026-06-14T19:41:15+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
1701,2026-06-14T19:41:48+00:00,cybernet,nadra.gov.pk,2.19.193.138,8529 > 6939 > 20940,335,partial,interesting
1702,2026-06-14T19:41:50+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
1706,2026-06-14T19:42:15+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
1717,2026-06-14T19:43:37+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,340,partial,interesting
1734,2026-06-14T19:44:56+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
1742,2026-06-14T19:45:09+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,340,partial,interesting
1743,2026-06-14T19:45:10+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
1746,2026-06-14T19:45:14+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
1750,2026-06-14T19:45:35+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,332,partial,interesting
1756,2026-06-14T19:46:21+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
1758,2026-06-14T19:46:29+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
1761,2026-06-14T19:55:27+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
1771,2026-06-14T19:55:54+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,332,partial,interesting
1775,2026-06-14T19:56:14+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
1781,2026-06-14T19:56:47+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
1784,2026-06-14T19:56:54+00:00,cybernet,nadra.gov.pk,2.19.193.138,8529 > 6939 > 20940,335,partial,interesting
1786,2026-06-14T19:57:17+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
1798,2026-06-14T19:58:34+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,340,partial,interesting
1810,2026-06-14T19:59:50+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
1819,2026-06-14T20:00:05+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
1824,2026-06-14T20:00:13+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,340,partial,interesting
1826,2026-06-14T20:00:17+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
1832,2026-06-14T20:00:39+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,332,partial,interesting
1836,2026-06-14T20:01:20+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
1837,2026-06-14T20:01:20+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
1841,2026-06-14T20:10:34+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
1843,2026-06-14T20:10:40+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,332,partial,interesting
1854,2026-06-14T20:11:06+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
1861,2026-06-14T20:11:51+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
1862,2026-06-14T20:11:54+00:00,cybernet,nadra.gov.pk,2.19.193.138,8529 > 6939 > 20940,335,partial,interesting
1866,2026-06-14T20:12:12+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
1877,2026-06-14T20:13:38+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,340,partial,interesting
1890,2026-06-14T20:14:51+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
1898,2026-06-14T20:15:02+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,340,partial,interesting
1901,2026-06-14T20:15:05+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
1906,2026-06-14T20:15:16+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
1909,2026-06-14T20:15:29+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,332,partial,interesting
1917,2026-06-14T20:16:28+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
1918,2026-06-14T20:16:33+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
1923,2026-06-14T20:25:38+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
1930,2026-06-14T20:25:54+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,332,partial,interesting
1937,2026-06-14T20:26:18+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
1941,2026-06-14T20:26:45+00:00,cybernet,nadra.gov.pk,2.19.193.138,8529 > 6939 > 20940,335,partial,interesting
1942,2026-06-14T20:26:48+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
1945,2026-06-14T20:27:07+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
1959,2026-06-14T20:28:39+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,340,partial,interesting
1972,2026-06-14T20:29:56+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
1978,2026-06-14T20:30:04+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
1979,2026-06-14T20:30:05+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,340,partial,interesting
1984,2026-06-14T20:30:09+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
1992,2026-06-14T20:30:36+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,332,partial,interesting
1997,2026-06-14T20:31:27+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
1998,2026-06-14T20:31:32+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
2001,2026-06-14T20:40:26+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
2006,2026-06-14T20:40:41+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,332,partial,interesting
2016,2026-06-14T20:41:14+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
2022,2026-06-14T20:41:47+00:00,cybernet,nadra.gov.pk,2.19.193.138,8529 > 6939 > 20940,335,partial,interesting
2024,2026-06-14T20:41:52+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
2025,2026-06-14T20:42:10+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
2040,2026-06-14T20:43:35+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,340,partial,interesting
2053,2026-06-14T20:44:53+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
2059,2026-06-14T20:45:09+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,340,partial,interesting
2066,2026-06-14T20:45:18+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
2067,2026-06-14T20:45:18+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
2070,2026-06-14T20:45:34+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,332,partial,interesting
2076,2026-06-14T20:46:29+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
2078,2026-06-14T20:46:33+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
2081,2026-06-14T20:55:35+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
2087,2026-06-14T20:55:48+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,332,partial,interesting
2097,2026-06-14T20:56:18+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
2101,2026-06-14T20:56:48+00:00,cybernet,nadra.gov.pk,2.19.193.138,8529 > 6939 > 20940,335,partial,interesting
2102,2026-06-14T20:56:55+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
2105,2026-06-14T20:57:08+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
2118,2026-06-14T20:58:39+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,340,partial,interesting
2132,2026-06-14T20:59:52+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
2139,2026-06-14T21:00:04+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,340,partial,interesting
2141,2026-06-14T21:00:08+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
2144,2026-06-14T21:00:10+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
2149,2026-06-14T21:00:27+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,332,partial,interesting
2154,2026-06-14T21:01:19+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
2158,2026-06-14T21:01:29+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
2162,2026-06-14T21:10:34+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
2166,2026-06-14T21:10:42+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,332,partial,interesting
2177,2026-06-14T21:11:17+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
2181,2026-06-14T21:11:46+00:00,cybernet,nadra.gov.pk,2.19.193.138,8529 > 6939 > 20940,335,partial,interesting
2183,2026-06-14T21:11:52+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
2185,2026-06-14T21:12:13+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
2198,2026-06-14T21:13:39+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,340,partial,interesting
2212,2026-06-14T21:14:53+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
2216,2026-06-14T21:14:59+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,340,partial,interesting
2221,2026-06-14T21:15:04+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
2223,2026-06-14T21:15:06+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
2231,2026-06-14T21:15:37+00:00,cybernet,mcb.com.pk,192.124.249.159,1299 > 20773 > 30148,332,partial,interesting
2237,2026-06-14T21:16:27+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
2238,2026-06-14T21:16:27+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
2242,2026-06-14T21:25:37+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
2245,2026-06-14T21:25:42+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,332,partial,interesting
2253,2026-06-14T21:26:09+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
2261,2026-06-14T21:26:52+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
2262,2026-06-14T21:26:54+00:00,cybernet,nadra.gov.pk,2.19.193.138,8529 > 6939 > 20940,335,partial,interesting
2265,2026-06-14T21:27:14+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
2278,2026-06-14T21:28:38+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,340,partial,interesting
2291,2026-06-14T21:29:50+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
