asn,isp,block,target_ip,source,reached,tromboned,status,exit,transit,max_rtt
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.113,nova.lhe,False,False,local,,,3.5
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.113,orbit.fsd,False,False,local,,,40.7
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.113,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.8
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.113,zcom.lhe,False,False,local,,,2.3
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.142,cybernet.khi,False,False,local,,,3.4
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.142,nayatel.isb,False,False,local,,,3.7
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.142,nova.lhe,False,False,local,,,3.3
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.142,orbit.fsd,False,False,local,,,39.4
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.142,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.1
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.142,zcom.lhe,False,False,local,,,2.1
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.170,cybernet.khi,False,False,local,,,3.7
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.170,nayatel.isb,False,False,local,,,2.9
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.170,nova.lhe,False,False,local,,,5.3
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.170,orbit.fsd,False,False,local,,,39.6
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.170,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.7
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.170,zcom.lhe,False,False,local,,,2.2
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.199,cybernet.khi,False,False,local,,,7.9
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.199,nayatel.isb,False,False,local,,,3.1
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.199,nova.lhe,False,False,local,,,4.2
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.199,orbit.fsd,False,False,local,,,40.5
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.199,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.4
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.199,zcom.lhe,False,False,local,,,2.1
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.227,cybernet.khi,False,False,local,,,3.0
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.227,nayatel.isb,False,False,local,,,2.7
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.227,nova.lhe,False,False,local,,,11.4
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.227,orbit.fsd,False,False,local,,,39.4
AS17911,Brain Telecommunication Ltd.,122.129.64.0/24,122.129.64.227,zcom.lhe,False,False,local,,,3.9
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.28,zcom.lhe,True,False,local,,,9.1
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.56,cybernet.hrp,False,False,local,,,41.7
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.56,cybernet.khi,False,False,local,,,3.0
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.56,nayatel.isb,False,False,local,,,3.3
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.56,nova.lhe,False,False,local,,,8.9
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.56,orbit.fsd,False,False,local,,,42.2
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.56,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,44.8
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.56,zcom.lhe,False,False,local,,,3.8
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.85,zcom.lhe,True,True,trombone,?,17911,68.1
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.113,zcom.lhe,True,False,local,,,2.0
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.142,cybernet.hrp,False,True,trombone,?,17911,194.5
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.142,cybernet.khi,False,False,local,,,3.4
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.142,nayatel.isb,False,False,local,,,3.4
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.142,nova.lhe,False,False,local,,,6.7
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.142,orbit.fsd,False,False,local,,,41.0
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.142,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,45.3
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.142,zcom.lhe,False,False,local,,,2.5
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.170,cybernet.hrp,True,True,trombone,?,17911,194.5
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.170,cybernet.khi,True,True,trombone,HURRICANE - Hurricane El,?,170.6
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.170,nayatel.isb,True,True,trombone,?,?,86.0
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.170,nova.lhe,True,False,local,,,6.5
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.170,orbit.fsd,True,True,trombone,?,17911,126.8
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.170,ptcl.khi,True,True,trombone,CHINANET-BACKBONE - No.3,17911,131.0
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.170,zcom.lhe,True,False,local,,,5.5
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.199,cybernet.hrp,True,True,trombone,?,17911,194.8
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.199,cybernet.khi,True,False,local,,,25.4
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.199,nayatel.isb,True,False,local,,,25.8
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.199,nova.lhe,True,False,local,,,5.0
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.199,orbit.fsd,True,False,local,,,40.1
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.199,ptcl.khi,True,True,trombone,CHINANET-BACKBONE - No.3,PTCL,45.9
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.199,zcom.lhe,True,False,local,,,4.6
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.227,cybernet.hrp,True,True,trombone,?,17911,193.9
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.227,cybernet.khi,True,False,local,,,22.0
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.227,nayatel.isb,True,False,local,,,26.4
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.227,nova.lhe,True,False,local,,,4.0
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.227,orbit.fsd,True,False,local,,,40.1
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.227,ptcl.khi,True,True,trombone,CHINANET-BACKBONE - No.3,PTCL,45.2
AS17911,Brain Telecommunication Ltd.,122.129.66.0/24,122.129.66.227,zcom.lhe,True,False,local,,,2.5
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.28,nova.lhe,False,False,local,,,3.0
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.28,zcom.lhe,False,False,local,,,2.1
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.56,nova.lhe,False,False,local,,,3.1
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.56,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.8
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.56,zcom.lhe,False,False,local,,,1.9
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.85,nova.lhe,False,False,local,,,3.2
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.85,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.7
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.85,zcom.lhe,False,False,local,,,1.9
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.113,nova.lhe,False,False,local,,,3.5
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.113,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.7
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.113,zcom.lhe,False,False,local,,,1.9
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.142,nova.lhe,False,False,local,,,8.9
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.142,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.7
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.142,zcom.lhe,False,False,local,,,1.9
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.170,nova.lhe,False,False,local,,,3.3
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.170,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.5
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.170,zcom.lhe,False,False,local,,,1.9
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.199,nova.lhe,False,False,local,,,4.7
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.199,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,44.1
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.199,zcom.lhe,False,False,local,,,1.9
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.227,nova.lhe,False,False,local,,,3.0
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.227,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.8
AS17911,Brain Telecommunication Ltd.,122.129.69.0/24,122.129.69.227,zcom.lhe,False,False,local,,,1.8
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.28,cybernet.hrp,False,True,trombone,?,9541,190.4
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.28,cybernet.khi,False,False,local,,,3.2
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.28,nayatel.isb,False,False,local,,,3.1
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.28,nova.lhe,False,False,local,,,2.9
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.28,orbit.fsd,False,False,local,,,37.8
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.28,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.0
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.28,zcom.lhe,False,False,local,,,1.8
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.56,cybernet.hrp,False,True,trombone,CHINANET-BACKBONE - No.3,9557,196.0
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.56,cybernet.khi,False,False,local,,,19.5
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.56,nayatel.isb,False,False,local,,,3.0
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.56,nova.lhe,False,False,local,,,3.9
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.56,orbit.fsd,False,False,local,,,38.9
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.56,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.6
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.56,zcom.lhe,False,False,local,,,1.8
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.85,cybernet.hrp,False,True,trombone,CHINANET-BACKBONE - No.3,9557,196.6
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.85,cybernet.khi,False,False,local,,,19.4
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.85,nayatel.isb,False,False,local,,,3.0
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.85,nova.lhe,False,False,local,,,11.3
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.85,orbit.fsd,False,False,local,,,41.1
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.85,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,44.3
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.85,zcom.lhe,False,False,local,,,1.9
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.113,cybernet.hrp,False,True,trombone,CHINANET-BACKBONE - No.3,9557,196.4
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.113,cybernet.khi,False,False,local,,,19.7
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.113,nayatel.isb,False,False,local,,,2.9
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.113,nova.lhe,False,False,local,,,3.1
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.113,orbit.fsd,False,False,local,,,40.6
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.113,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,44.2
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.113,zcom.lhe,False,False,local,,,1.8
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.142,cybernet.hrp,False,True,trombone,CHINANET-BACKBONE - No.3,9557,196.5
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.142,cybernet.khi,False,False,local,,,25.7
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.142,nayatel.isb,False,False,local,,,3.2
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.142,nova.lhe,False,False,local,,,6.2
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.142,orbit.fsd,False,False,local,,,39.4
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.142,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,44.0
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.142,zcom.lhe,False,False,local,,,1.9
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.170,cybernet.hrp,False,True,trombone,CHINANET-BACKBONE - No.3,9557,196.1
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.170,cybernet.khi,False,False,local,,,19.5
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.170,nayatel.isb,False,False,local,,,2.7
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.170,nova.lhe,False,False,local,,,3.2
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.170,orbit.fsd,False,False,local,,,40.8
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.170,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.7
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.170,zcom.lhe,False,False,local,,,1.8
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.199,cybernet.hrp,False,True,trombone,CHINANET-BACKBONE - No.3,9557,197.3
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.199,cybernet.khi,False,False,local,,,19.4
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.199,nayatel.isb,False,False,local,,,3.2
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.199,nova.lhe,False,False,local,,,3.7
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.199,orbit.fsd,False,False,local,,,40.5
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.199,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.9
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.199,zcom.lhe,False,False,local,,,1.9
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.227,cybernet.hrp,False,True,trombone,CHINANET-BACKBONE - No.3,9557,196.2
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.227,cybernet.khi,False,False,local,,,19.4
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.227,nayatel.isb,False,False,local,,,3.1
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.227,nova.lhe,False,False,local,,,3.5
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.227,orbit.fsd,False,False,local,,,40.2
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.227,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.8
AS17911,Brain Telecommunication Ltd.,122.129.72.0/24,122.129.72.227,zcom.lhe,False,False,local,,,1.8
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.28,nayatel.isb,False,False,local,,,3.4
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.28,nova.lhe,False,False,local,,,2.9
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.28,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.4
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.28,zcom.lhe,False,False,local,,,2.0
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.56,nayatel.isb,False,True,trombone,EQUINIX-AP,?,112.8
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.56,nova.lhe,False,False,local,,,3.4
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.56,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.7
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.56,zcom.lhe,False,False,local,,,2.0
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.85,nayatel.isb,False,False,local,,,22.4
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.85,nova.lhe,False,False,local,,,3.1
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.85,orbit.fsd,False,False,local,,,38.2
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.85,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.8
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.85,zcom.lhe,False,False,local,,,1.9
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.113,nayatel.isb,False,True,trombone,COGENT-174 - Cogent Comm,?,141.4
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.113,nova.lhe,False,False,local,,,3.1
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.113,orbit.fsd,False,False,local,,,40.3
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.113,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.5
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.113,zcom.lhe,False,False,local,,,1.9
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.142,nayatel.isb,False,True,trombone,COGENT-174 - Cogent Comm,?,149.1
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.142,nova.lhe,False,False,local,,,4.6
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.142,orbit.fsd,False,False,local,,,40.3
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.142,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.6
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.142,zcom.lhe,False,False,local,,,11.3
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.170,nayatel.isb,False,False,local,,,3.4
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.170,nova.lhe,False,False,local,,,3.3
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.170,orbit.fsd,False,False,local,,,39.7
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.170,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,44.3
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.170,zcom.lhe,False,False,local,,,2.0
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.199,nayatel.isb,False,False,local,,,2.6
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.199,nova.lhe,False,False,local,,,3.4
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.199,orbit.fsd,False,False,local,,,38.3
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.199,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.7
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.199,zcom.lhe,False,False,local,,,2.3
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.227,nayatel.isb,False,False,local,,,2.9
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.227,nova.lhe,False,False,local,,,7.3
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.227,orbit.fsd,False,False,local,,,39.6
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.227,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,151.0
AS17911,Brain Telecommunication Ltd.,122.129.73.0/24,122.129.73.227,zcom.lhe,False,False,local,,,2.0
AS17911,Brain Telecommunication Ltd.,122.129.74.0/24,122.129.74.28,nayatel.isb,False,False,local,,,3.1
AS17911,Brain Telecommunication Ltd.,122.129.74.0/24,122.129.74.28,nova.lhe,False,False,local,,,3.8
AS17911,Brain Telecommunication Ltd.,122.129.74.0/24,122.129.74.28,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.8
AS17911,Brain Telecommunication Ltd.,122.129.74.0/24,122.129.74.28,zcom.lhe,False,True,trombone,COGENT-174 - Cogent Comm,Transworld,157.8
AS17911,Brain Telecommunication Ltd.,122.129.74.0/24,122.129.74.56,nayatel.isb,False,False,local,,,3.3
AS17911,Brain Telecommunication Ltd.,122.129.74.0/24,122.129.74.56,nova.lhe,False,False,local,,,3.1
AS17911,Brain Telecommunication Ltd.,122.129.74.0/24,122.129.74.56,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.5
AS17911,Brain Telecommunication Ltd.,122.129.74.0/24,122.129.74.56,zcom.lhe,False,False,local,,,1.9
AS17911,Brain Telecommunication Ltd.,122.129.74.0/24,122.129.74.85,nayatel.isb,False,False,local,,,3.0
AS17911,Brain Telecommunication Ltd.,122.129.74.0/24,122.129.74.85,nova.lhe,False,False,local,,,3.8
AS17911,Brain Telecommunication Ltd.,122.129.74.0/24,122.129.74.85,orbit.fsd,False,False,local,,,40.1
AS17911,Brain Telecommunication Ltd.,122.129.74.0/24,122.129.74.85,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,17911,115.2
AS17911,Brain Telecommunication Ltd.,122.129.74.0/24,122.129.74.85,zcom.lhe,False,False,local,,,2.6
AS17911,Brain Telecommunication Ltd.,122.129.74.0/24,122.129.74.113,nayatel.isb,True,False,local,,,15.9
AS17911,Brain Telecommunication Ltd.,122.129.74.0/24,122.129.74.113,nova.lhe,True,False,local,,,3.5
AS17911,Brain Telecommunication Ltd.,122.129.74.0/24,122.129.74.113,orbit.fsd,True,False,local,,,40.8
AS17911,Brain Telecommunication Ltd.,122.129.74.0/24,122.129.74.113,ptcl.khi,True,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.3
AS17911,Brain Telecommunication Ltd.,122.129.74.0/24,122.129.74.113,zcom.lhe,True,False,local,,,2.4
AS17911,Brain Telecommunication Ltd.,122.129.74.0/24,122.129.74.142,ptcl.khi,False,True,trombone,CHINANET-BACKBONE - No.3,PTCL,43.6
AS17911,Brain Telecommunication Ltd.,122.129.74.0/24,122.129.74.142,zcom.lhe,False,False,local,,,1.9
AS17911,Brain Telecommunication Ltd.,122.129.74.0/24,122.129.74.170,zcom.lhe,False,False,local,,,2.0
