source,source_id,asn,company,prefix,target_ip,status,evidence,exit_cc,exit_name,transit,max_rtt,reached_isp
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,203.128.22.0/24,203.128.22.199,local,,,,?,3.5,False
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,203.128.22.0/24,203.128.22.199,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,42.3,False
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,203.128.22.0/24,203.128.22.199,local,,,,174,38.3,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,203.128.22.0/24,203.128.22.199,local,,,,Transworld,1.4,False
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,203.128.22.0/24,203.128.22.199,local,,,,?,3.3,False
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,203.128.22.0/24,203.128.22.199,local,,,,?,2.8,False
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,203.128.22.0/24,203.128.22.227,local,,,,?,11.4,False
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,203.128.22.0/24,203.128.22.227,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,42.4,False
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,203.128.22.0/24,203.128.22.227,local,,,,174,39.2,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,203.128.22.0/24,203.128.22.227,local,,,,Transworld,1.4,False
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,203.128.22.0/24,203.128.22.227,local,,,,?,3.6,False
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,203.128.22.0/24,203.128.22.227,local,,,,?,2.6,False
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.28,local,,,,?,11.3,True
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.28,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,45.6,True
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.28,local,,,,174,42.3,True
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.28,local,,,,Transworld,4.8,True
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.28,local,,,,?,3.3,False
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.28,local,,,,?,3.2,False
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.56,local,,,,?,6.0,False
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.56,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,42.2,False
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.56,local,,,,174,38.7,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.56,local,,,,Transworld,1.5,False
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.56,local,,,,?,2.6,False
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.56,local,,,,?,8.8,False
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.85,local,,,,?,5.6,False
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.85,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,42.5,False
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.85,local,,,,?,3.1,False
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.85,local,,,,?,3.0,False
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.85,local,,,,174,39.9,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.85,local,,,,Transworld,1.5,False
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.113,local,,,,?,3.7,True
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.113,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,42.9,True
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.113,local,,,,?,20.8,True
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.113,local,,,,?,15.4,True
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.113,local,,,,174,38.9,True
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.113,local,,,,Transworld,3.3,True
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.142,local,,,,Transworld,7.9,True
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.142,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,43.6,True
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.142,local,,,,?,20.8,True
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.142,local,,,,?,15.3,True
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.142,local,,,,174,39.9,True
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.142,local,,,,152605,1.9,True
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.170,local,,,,Transworld,5.7,True
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.170,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,43.8,True
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.170,local,,,,?,20.8,True
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.170,local,,,,?,17.1,True
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.170,local,,,,174,38.5,True
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.170,local,,,,17911,2.1,True
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.199,local,,,,?,3.6,False
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.199,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,42.4,False
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.199,local,,,,?,3.1,False
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.199,local,,,,?,9.7,False
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.199,local,,,,174,39.5,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.199,local,,,,Transworld,2.2,False
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.227,local,,,,?,3.1,False
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.227,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,44.0,False
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.227,local,,,,?,3.0,False
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.227,local,,,,?,2.8,False
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.227,local,,,,174,39.4,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.85.0/24,122.129.85.227,local,,,,Transworld,2.3,False
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.28,local,,,,?,7.1,False
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.28,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,44.1,False
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.28,local,,,,174,39.2,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.28,local,,,,Transworld,2.0,False
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.28,local,,,,?,3.1,False
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.56,local,,,,?,7.4,False
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.56,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,44.0,False
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.56,trombone,foreign_hop,ID,MCIX-AS-AP - MC-IX Matri,Transworld,116.5,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.56,local,,,,Transworld,1.7,False
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.56,local,,,,?,3.2,False
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.85,local,,,,?,3.5,False
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.85,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,44.2,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.85,local,,,,Transworld,1.6,False
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.113,trombone,foreign_hop,US,COGENT-174 - Cogent Comm,Transworld,161.1,False
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.113,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,44.6,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.113,local,,,,Transworld,1.6,False
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.142,local,,,,?,6.1,False
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.142,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,44.0,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.142,local,,,,152605,1.5,False
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.170,local,,,,?,25.3,True
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.170,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,43.9,True
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.170,local,,,,Transworld,2.0,True
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.170,local,,,,?,17.9,True
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.170,local,,,,174,48.4,True
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.199,local,,,,?,13.4,False
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.199,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,43.6,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.199,local,,,,Transworld,4.6,False
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,203.128.6.0/24,203.128.6.199,local,,,,?,2.9,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.142,local,,,,Transworld,1.7,True
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.142,local,,,,Transworld,11.1,True
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.78.0/24,122.129.78.227,local,,,,?,3.5,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.78.0/24,122.129.78.227,local,,,,Transworld,1.8,False
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,122.129.78.0/24,122.129.78.227,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,44.3,False
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,122.129.78.0/24,122.129.78.227,local,,,,?,3.8,False
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,122.129.78.0/24,122.129.78.227,local,,,,?,3.4,False
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,122.129.78.0/24,122.129.78.227,local,,,,174,43.7,False
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.28,local,,,,?,4.2,True
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.28,local,,,,Transworld,1.7,True
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.28,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,43.5,True
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.28,trombone,"rtt(jump=71,max=74)",?,,?,74.3,True
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.28,local,,,,?,3.0,True
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.28,local,,,,174,44.5,True
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.56,local,,,,Transworld,3.7,True
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.56,local,,,,Transworld,1.9,True
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.56,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,42.9,True
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.56,local,,,,?,3.1,False
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.56,local,,,,174,48.5,True
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.56,local,,,,?,5.0,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.85,local,,,,Transworld,1.8,False
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.85,local,,,,?,4.0,False
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.85,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,42.7,False
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.85,local,,,,?,3.0,False
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.85,inconclusive,,,,174,50.0,False
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.85,local,,,,?,3.0,False
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.113,local,,,,?,5.4,True
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.113,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,42.6,True
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.113,local,,,,Transworld,1.9,True
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.113,local,,,,?,2.8,False
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.113,local,,,,?,3.2,False
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.113,local,,,,174,43.6,True
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.142,local,,,,?,3.2,False
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.142,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,42.3,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.142,local,,,,Transworld,1.8,False
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.142,local,,,,?,3.3,False
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.142,local,,,,?,2.9,False
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.142,inconclusive,,,,174,47.5,False
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.170,local,,,,?,4.3,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.170,local,,,,Transworld,1.7,False
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.170,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,42.0,False
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.170,local,,,,?,3.6,False
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.170,local,,,,?,3.1,False
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.170,local,,,,174,43.8,False
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.199,local,,,,?,4.3,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.199,local,,,,Transworld,2.3,False
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.199,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,43.3,False
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.199,local,,,,?,3.2,False
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.199,local,,,,?,2.8,False
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.199,local,,,,174,43.3,False
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.227,local,,,,?,3.4,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.227,local,,,,Transworld,3.7,False
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.227,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,42.5,False
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.227,local,,,,?,3.6,False
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.227,local,,,,?,3.6,False
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,122.129.75.0/24,122.129.75.227,inconclusive,,,,?,48.3,False
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.28,local,,,,Transworld,15.4,True
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.28,local,,,,Transworld,1.6,True
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.28,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,44.0,True
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.28,local,,,,?,3.6,False
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.28,local,,,,174,43.7,True
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.56,local,,,,Transworld,1.6,True
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.56,local,,,,Transworld,6.0,True
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.56,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,43.9,True
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.56,local,,,,174,48.5,True
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.56,local,,,,?,7.1,False
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.56,local,,,,?,3.0,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.85,local,,,,Transworld,1.7,True
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.85,local,,,,Transworld,6.9,True
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.85,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,43.6,True
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.85,local,,,,174,42.9,True
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.85,local,,,,?,2.8,False
nayatel.isb,60223,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.85,local,,,,?,3.0,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.113,local,,,,152605,1.8,True
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.113,local,,,,Transworld,18.0,True
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.113,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,43.8,True
orbit.fsd,64535,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.113,local,,,,174,48.3,True
cybernet.khi,1016154,17911,Brain Telecommunication Ltd.,122.129.90.0/24,122.129.90.113,local,,,,?,3.2,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,203.128.11.0/24,203.128.11.199,local,,,,152605,1.9,True
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,203.128.11.0/24,203.128.11.199,local,,,,Transworld,24.7,True
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,203.128.11.0/24,203.128.11.199,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,43.6,True
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,203.128.11.0/24,203.128.11.227,local,,,,Transworld,2.0,True
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,203.128.11.0/24,203.128.11.227,local,,,,Transworld,30.3,True
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,203.128.11.0/24,203.128.11.227,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,41.9,True
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.91.0/24,122.129.91.28,local,,,,Transworld,2.0,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.91.0/24,122.129.91.56,local,,,,Transworld,2.4,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.91.0/24,122.129.91.85,local,,,,Transworld,2.0,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.91.0/24,122.129.91.113,local,,,,Transworld,1.9,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.91.0/24,122.129.91.142,local,,,,152605,1.9,False
nova.lhe,1015679,17911,Brain Telecommunication Ltd.,122.129.91.0/24,122.129.91.170,local,,,,?,8.4,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.91.0/24,122.129.91.170,local,,,,Transworld,2.3,False
ptcl.khi,1016126,17911,Brain Telecommunication Ltd.,122.129.91.0/24,122.129.91.170,trombone,foreign_hop,CN,CHINANET-BACKBONE - No.3,PTCL,44.7,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.91.0/24,122.129.91.199,local,,,,Transworld,1.8,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,122.129.91.0/24,122.129.91.227,local,,,,Transworld,1.8,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,203.128.5.0/24,203.128.5.28,local,,,,Transworld,1.9,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,203.128.5.0/24,203.128.5.56,local,,,,Transworld,2.1,False
zcom.lhe,7613,17911,Brain Telecommunication Ltd.,203.128.5.0/24,203.128.5.85,local,,,,152605,1.8,False
