trace_time,target_hostname,target_label,target_category,probe_id,probe_asn,probe_asn_reg,probe_city,probe_ip,target_ip,target_asn,target_asn_name,target_country,dest_rtt_ms,total_hops,timeout_hops,asns_in_path,countries_in_path,dest_location,location_via,destination_responded,measurement_id
2026-06-15T09:58:36+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,98.894,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T10:13:31+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,99.111,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T10:28:36+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,98.989,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T10:43:38+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,98.907,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T10:58:30+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,98.934,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T11:13:39+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,99.143,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T11:28:43+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,98.937,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T11:43:29+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,99.565,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T11:58:37+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,98.927,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T12:13:36+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,98.749,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T12:28:41+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,99.601,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T12:43:31+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,99.028,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T12:58:34+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,98.386,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T13:13:30+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,99.348,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T13:28:44+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,98.792,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T13:43:43+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,98.879,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T13:58:43+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,99.259,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T14:13:34+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,98.898,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T14:28:38+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,99.013,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T14:43:33+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,99.16,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T14:58:37+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,99.309,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T15:13:32+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,113.66,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T15:28:33+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,101.841,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T15:43:43+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.807,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T15:58:34+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,108.139,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T16:13:41+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,116.969,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T16:28:32+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,102.281,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T16:43:38+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,98.607,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T16:58:29+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,110.595,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T17:13:37+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,106.691,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T17:28:33+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,105.445,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T17:43:35+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,118.636,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T17:58:29+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,109.621,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T18:13:29+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,115.213,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T18:28:42+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,101.794,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T18:43:33+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,99.637,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T18:58:36+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,100.525,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T19:13:31+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,108.245,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T19:28:38+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,100.612,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T19:43:40+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,99.595,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T19:58:39+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,99.744,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T20:13:38+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,100.882,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T20:28:29+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.525,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T20:43:35+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.37,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T20:58:30+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.458,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T21:13:33+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.387,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T21:28:29+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.407,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T21:43:39+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.479,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T21:58:34+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.345,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T22:13:35+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.387,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T22:28:43+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.112,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T22:43:29+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.418,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T22:58:42+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.458,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T23:13:39+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.296,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T23:28:41+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.379,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T23:43:38+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.66,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-15T23:58:30+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.421,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-16T00:13:32+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.411,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-16T00:28:39+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.544,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-16T00:43:42+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.648,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-16T00:58:31+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.355,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-16T01:13:43+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.39,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-16T01:28:34+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.499,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-16T01:43:32+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.524,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-16T01:58:35+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.318,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-16T02:13:40+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.556,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-16T02:28:35+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.237,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-16T02:43:39+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.367,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-16T02:58:36+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.454,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-16T03:13:29+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.525,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-16T03:28:31+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.6,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-16T03:43:29+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.454,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-16T03:58:29+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.406,6,5,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-16T04:13:35+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.29,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
2026-06-16T04:28:39+00:00,daraz.pk,Daraz,ecommerce,1015679,136174,136174,LocalInternetProj01 Lahore,103.184.1.10,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,97.454,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
